# 
# shot 180920013
#
# BOZ VMEC ID boz_EIMpl252_phi_1.949_p0_40.00_ppeak_3.50_Itot_0.00_Ipeak_0.00_v20190220182950
# B00 2.4930099247973976 T
# a 0.520435666924 m
#
# database VMEC_ID w7x_ref_172
# B00 2.494651425562387 T
# a 0.515998123464 m
#
# av. time window: 2500-5000 ms
#
# Thomson data: LFS+HFS
# rho, reff [m], ne [1e19 m-3], Te [keV], CXRS Ti [keV]
8.569435429400136250e-01 4.459839842865052084e-01 3.424757957458496094e+00 2.772209644317626953e-01 2.914597392082214355e-01
8.789164542974498007e-01 4.574194710630822280e-01 3.295265674591064453e+00 2.341627627611160278e-01 2.385011911392211914e-01
9.008893656548859763e-01 4.688549578396592477e-01 3.156512260437011719e+00 1.958745419979095459e-01 1.855152547359466553e-01
9.228622770123223740e-01 4.802904446162363783e-01 3.008202552795410156e+00 1.622290611267089844e-01 1.325606703758239746e-01
9.448351883697586606e-01 4.917259313928134534e-01 2.850059747695922852e+00 1.330869346857070923e-01 7.969531416893005371e-02
9.668080997271947252e-01 5.031614181693904175e-01 2.681825399398803711e+00 1.082978919148445129e-01 2.697614394128322601e-02
9.887810110846309009e-01 5.145969049459674372e-01 2.503260612487792969e+00 8.770193159580230713e-02 1.348807197064161301e-02
1.010753922442067188e+00 5.260323917225445678e-01 2.314145326614379883e+00 7.113059610128402710e-02 6.744035985320806503e-03
1.032726833799503696e+00 5.374678784991216984e-01 2.114279270172119141e+00 5.840809270739555359e-02 3.372017992660403252e-03
1.054699745156939761e+00 5.489033652756987181e-01 1.903482556343078613e+00 4.935244470834732056e-02 1.686008996330201626e-03
1.076672656514376047e+00 5.603388520522757377e-01 1.681594371795654297e+00 4.377665370702743530e-02 8.430044981651008129e-04
1.098645567871812112e+00 5.717743388288527573e-01 1.448474645614624023e+00 4.148974642157554626e-02 4.215022490825504065e-04
1.120618479229248621e+00 5.832098256054298879e-01 1.204002976417541504e+00 4.229786247014999390e-02 2.107511245412752032e-04
1.142591390586684685e+00 5.946453123820069075e-01 9.480788111686706543e-01 4.600526764988899231e-02 1.053755622706376016e-04
1.164564301944120972e+00 6.060807991585839272e-01 6.806216239929199219e-01 5.241533368825912476e-02 5.268778113531880081e-05
1.186537213301557259e+00 6.175162859351610578e-01 4.015707373619079590e-01 6.133147701621055603e-02 2.634389056765940040e-05
1.208510124658993545e+00 6.289517727117380774e-01 1.108853444457054138e-01 7.255806773900985718e-02 1.317194528382970020e-05
1.230483036016429610e+00 6.403872594883150970e-01 5.544267222285270691e-02 8.590128272771835327e-02 6.585972641914850101e-06
1.252455947373865897e+00 6.518227462648921167e-01 2.772133611142635345e-02 1.011698991060256958e-01 3.292986320957425050e-06
1.274428858731302183e+00 6.632582330414692473e-01 1.386066805571317673e-02 1.181760728359222412e-01 1.646493160478712525e-06
1.296401770088738692e+00 6.746937198180463779e-01 6.930334027856588364e-03 1.367360055446624756e-01 8.232465802393562626e-07
1.318374681446174757e+00 6.861292065946233976e-01 3.465167013928294182e-03 1.566706597805023193e-01 4.116232901196781313e-07
1.340347592803611043e+00 6.975646933712004172e-01 1.732583506964147091e-03 1.778063029050827026e-01 2.058116450598390657e-07
1.362320504161047108e+00 7.090001801477774368e-01 8.662917534820735455e-04 1.999751031398773193e-01 1.029058225299195328e-07
1.384293415518483616e+00 7.204356669243545674e-01 4.331458767410367727e-04 2.230155766010284424e-01 5.145291126495976641e-08
